,rouge-1,rouge-2,rouge-l,id,ROUGE-1_F1,ROUGE-1_Precision,ROUGE-1_Recall,ROUGE-2_F1,ROUGE-2_Precision,ROUGE-2_Recall,ROUGE-L_F1,ROUGE-L_Precision,ROUGE-L_Recall,ID_F1,ID_Precision,ID_Recall
67,"{'f': 0.3030302985858586, 'p': 0.22727272727272727, 'r': 0.45454545454545453}","{'f': 0.12903225369406884, 'p': 0.09523809523809523, 'r': 0.2}","{'f': 0.24242423797979806, 'p': 0.18181818181818182, 'r': 0.36363636363636365}",id_dm_152927,0.3030302985858586,0.22727272727272727,0.45454545454545453,0.12903225369406884,0.09523809523809523,0.2,0.24242423797979806,0.18181818181818182,0.36363636363636365,-,-,-
68,"{'f': 0.13793102963139137, 'p': 0.11764705882352941, 'r': 0.16666666666666666}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14285713795918387, 'p': 0.125, 'r': 0.16666666666666666}",id_dm_28515,0.13793102963139137,0.11764705882352941,0.16666666666666666,0.0,0.0,0.0,0.14285713795918387,0.125,0.16666666666666666,-,-,-
69,"{'f': 0.17142856675918378, 'p': 0.13636363636363635, 'r': 0.23076923076923078}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.12499999531250018, 'p': 0.1, 'r': 0.16666666666666666}",id_cnn_62170,0.17142856675918378,0.13636363636363635,0.23076923076923078,0.0,0.0,0.0,0.12499999531250018,0.1,0.16666666666666666,-,-,-
70,"{'f': 0.19354838251821027, 'p': 0.15, 'r': 0.2727272727272727}","{'f': 0.06896551272294917, 'p': 0.05263157894736842, 'r': 0.1}","{'f': 0.2068965470154579, 'p': 0.16666666666666666, 'r': 0.2727272727272727}",id_dm_84557,0.19354838251821027,0.15,0.2727272727272727,0.06896551272294917,0.05263157894736842,0.1,0.2068965470154579,0.16666666666666666,0.2727272727272727,-,-,-
71,"{'f': 0.31578946869806096, 'p': 0.3, 'r': 0.3333333333333333}","{'f': 0.11764705384083066, 'p': 0.1111111111111111, 'r': 0.125}","{'f': 0.23529411266435996, 'p': 0.25, 'r': 0.2222222222222222}",id_dm_21617,0.31578946869806096,0.3,0.3333333333333333,0.11764705384083066,0.1111111111111111,0.125,0.23529411266435996,0.25,0.2222222222222222,-,-,-
72,"{'f': 0.05714285234285754, 'p': 0.047619047619047616, 'r': 0.07142857142857142}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06060605572084521, 'p': 0.05263157894736842, 'r': 0.07142857142857142}",id_cnn_36703,0.05714285234285754,0.047619047619047616,0.07142857142857142,0.0,0.0,0.0,0.06060605572084521,0.05263157894736842,0.07142857142857142,-,-,-
73,"{'f': 0.9230769180802104, 'p': 0.9473684210526315, 'r': 0.9}","{'f': 0.9189189139225714, 'p': 0.9444444444444444, 'r': 0.8947368421052632}","{'f': 0.9230769180802104, 'p': 0.9473684210526315, 'r': 0.9}",id_dm_32983,0.9230769180802104,0.9473684210526315,0.9,0.9189189139225714,0.9444444444444444,0.8947368421052632,0.9230769180802104,0.9473684210526315,0.9,-,-,-
74,"{'f': 0.3030302984022039, 'p': 0.23809523809523808, 'r': 0.4166666666666667}","{'f': 0.19354838251821027, 'p': 0.15, 'r': 0.2727272727272727}","{'f': 0.32258064058272634, 'p': 0.25, 'r': 0.45454545454545453}",id_dm_11719,0.3030302984022039,0.23809523809523808,0.4166666666666667,0.19354838251821027,0.15,0.2727272727272727,0.32258064058272634,0.25,0.45454545454545453,-,-,-
75,"{'f': 0.23529411266435996, 'p': 0.2222222222222222, 'r': 0.25}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.2580645111342353, 'p': 0.26666666666666666, 'r': 0.25}",id_dm_128229,0.23529411266435996,0.2222222222222222,0.25,0.0,0.0,0.0,0.2580645111342353,0.26666666666666666,0.25,-,-,-
76,"{'f': 0.12121211643709846, 'p': 0.1, 'r': 0.15384615384615385}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0645161244536944, 'p': 0.05, 'r': 0.09090909090909091}",id_dm_120566,0.12121211643709846,0.1,0.15384615384615385,0.0,0.0,0.0,0.0645161244536944,0.05,0.09090909090909091,-,-,-
77,"{'f': 0.12499999548828142, 'p': 0.09523809523809523, 'r': 0.18181818181818182}","{'f': 0.06666666222222252, 'p': 0.05, 'r': 0.1}","{'f': 0.13333332868888906, 'p': 0.10526315789473684, 'r': 0.18181818181818182}",id_dm_25211,0.12499999548828142,0.09523809523809523,0.18181818181818182,0.06666666222222252,0.05,0.1,0.13333332868888906,0.10526315789473684,0.18181818181818182,-,-,-
78,"{'f': 0.29411764249134953, 'p': 0.22727272727272727, 'r': 0.4166666666666667}","{'f': 0.06249999548828158, 'p': 0.047619047619047616, 'r': 0.09090909090909091}","{'f': 0.3124999953125, 'p': 0.25, 'r': 0.4166666666666667}",id_cnn_37182,0.29411764249134953,0.22727272727272727,0.4166666666666667,0.06249999548828158,0.047619047619047616,0.09090909090909091,0.3124999953125,0.25,0.4166666666666667,-,-,-
79,"{'f': 0.33333332864583337, 'p': 0.26666666666666666, 'r': 0.4444444444444444}","{'f': 0.09090908628099197, 'p': 0.07142857142857142, 'r': 0.125}","{'f': 0.24999999531250006, 'p': 0.2, 'r': 0.3333333333333333}",id_dm_126654,0.33333332864583337,0.26666666666666666,0.4444444444444444,0.09090908628099197,0.07142857142857142,0.125,0.24999999531250006,0.2,0.3333333333333333,-,-,-
80,"{'f': 0.2666666624666667, 'p': 0.19047619047619047, 'r': 0.4444444444444444}","{'f': 0.14285713877551035, 'p': 0.1, 'r': 0.25}","{'f': 0.1428571384948981, 'p': 0.10526315789473684, 'r': 0.2222222222222222}",id_dm_139591,0.2666666624666667,0.19047619047619047,0.4444444444444444,0.14285713877551035,0.1,0.25,0.1428571384948981,0.10526315789473684,0.2222222222222222,-,-,-
81,"{'f': 0.1999999952000001, 'p': 0.16666666666666666, 'r': 0.25}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.2068965470154579, 'p': 0.16666666666666666, 'r': 0.2727272727272727}",id_dm_134910,0.1999999952000001,0.16666666666666666,0.25,0.0,0.0,0.0,0.2068965470154579,0.16666666666666666,0.2727272727272727,-,-,-
82,"{'f': 0.04878048316478331, 'p': 0.038461538461538464, 'r': 0.06666666666666667}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.052631574293629226, 'p': 0.041666666666666664, 'r': 0.07142857142857142}",id_cnn_65753,0.04878048316478331,0.038461538461538464,0.06666666666666667,0.0,0.0,0.0,0.052631574293629226,0.041666666666666664,0.07142857142857142,-,-,-
83,"{'f': 0.12499999548828142, 'p': 0.09523809523809523, 'r': 0.18181818181818182}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0645161244536944, 'p': 0.05, 'r': 0.09090909090909091}",id_dm_53091,0.12499999548828142,0.09523809523809523,0.18181818181818182,0.0,0.0,0.0,0.0645161244536944,0.05,0.09090909090909091,-,-,-
84,"{'f': 0.2962962916323732, 'p': 0.23529411764705882, 'r': 0.4}","{'f': 0.07999999539200027, 'p': 0.0625, 'r': 0.1111111111111111}","{'f': 0.2962962916323732, 'p': 0.23529411764705882, 'r': 0.4}",id_cnn_16036,0.2962962916323732,0.23529411764705882,0.4,0.07999999539200027,0.0625,0.1111111111111111,0.2962962916323732,0.23529411764705882,0.4,-,-,-
85,"{'f': 0.47999999539200017, 'p': 0.375, 'r': 0.6666666666666666}","{'f': 0.43478260415879016, 'p': 0.3333333333333333, 'r': 0.625}","{'f': 0.33333332864583337, 'p': 0.26666666666666666, 'r': 0.4444444444444444}",id_cnn_31517,0.47999999539200017,0.375,0.6666666666666666,0.43478260415879016,0.3333333333333333,0.625,0.33333332864583337,0.26666666666666666,0.4444444444444444,-,-,-
86,"{'f': 0.11764705444636694, 'p': 0.08695652173913043, 'r': 0.18181818181818182}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.12499999548828142, 'p': 0.09523809523809523, 'r': 0.18181818181818182}",id_dm_164610,0.11764705444636694,0.08695652173913043,0.18181818181818182,0.0,0.0,0.0,0.12499999548828142,0.09523809523809523,0.18181818181818182,-,-,-
87,"{'f': 0.4571428524734695, 'p': 0.6153846153846154, 'r': 0.36363636363636365}","{'f': 0.24242423779614333, 'p': 0.3333333333333333, 'r': 0.19047619047619047}","{'f': 0.3529411717474049, 'p': 0.46153846153846156, 'r': 0.2857142857142857}",id_dm_105610,0.4571428524734695,0.6153846153846154,0.36363636363636365,0.24242423779614333,0.3333333333333333,0.19047619047619047,0.3529411717474049,0.46153846153846156,0.2857142857142857,-,-,-
88,"{'f': 0.266666661688889, 'p': 0.2857142857142857, 'r': 0.25}","{'f': 0.14285713788265325, 'p': 0.15384615384615385, 'r': 0.13333333333333333}","{'f': 0.27586206397146257, 'p': 0.2857142857142857, 'r': 0.26666666666666666}",id_dm_60582,0.266666661688889,0.2857142857142857,0.25,0.14285713788265325,0.15384615384615385,0.13333333333333333,0.27586206397146257,0.2857142857142857,0.26666666666666666,-,-,-
89,"{'f': 0.15384614931952675, 'p': 0.11764705882352941, 'r': 0.2222222222222222}","{'f': 0.08333332888888913, 'p': 0.0625, 'r': 0.125}","{'f': 0.15384614931952675, 'p': 0.11764705882352941, 'r': 0.2222222222222222}",id_dm_80102,0.15384614931952675,0.11764705882352941,0.2222222222222222,0.08333332888888913,0.0625,0.125,0.15384614931952675,0.11764705882352941,0.2222222222222222,-,-,-
90,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_123096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
91,"{'f': 0.1999999952000001, 'p': 0.16666666666666666, 'r': 0.25}","{'f': 0.07142856665816359, 'p': 0.058823529411764705, 'r': 0.09090909090909091}","{'f': 0.14285713795918387, 'p': 0.125, 'r': 0.16666666666666666}",id_dm_4878,0.1999999952000001,0.16666666666666666,0.25,0.07142856665816359,0.058823529411764705,0.09090909090909091,0.14285713795918387,0.125,0.16666666666666666,-,-,-
92,"{'f': 0.3076923027218935, 'p': 0.2857142857142857, 'r': 0.3333333333333333}","{'f': 0.10810810314097904, 'p': 0.1, 'r': 0.11764705882352941}","{'f': 0.21052631080332423, 'p': 0.2, 'r': 0.2222222222222222}",id_dm_117666,0.3076923027218935,0.2857142857142857,0.3333333333333333,0.10810810314097904,0.1,0.11764705882352941,0.21052631080332423,0.2,0.2222222222222222,-,-,-
93,"{'f': 0.36363635880165296, 'p': 0.3076923076923077, 'r': 0.4444444444444444}","{'f': 0.1999999952000001, 'p': 0.16666666666666666, 'r': 0.25}","{'f': 0.36363635880165296, 'p': 0.3076923076923077, 'r': 0.4444444444444444}",id_cnn_75201,0.36363635880165296,0.3076923076923077,0.4444444444444444,0.1999999952000001,0.16666666666666666,0.25,0.36363635880165296,0.3076923076923077,0.4444444444444444,-,-,-
94,"{'f': 0.44444443961591223, 'p': 0.375, 'r': 0.5454545454545454}","{'f': 0.15999999520000013, 'p': 0.13333333333333333, 'r': 0.2}","{'f': 0.38461537988165684, 'p': 0.3125, 'r': 0.5}",id_dm_195350,0.44444443961591223,0.375,0.5454545454545454,0.15999999520000013,0.13333333333333333,0.2,0.38461537988165684,0.3125,0.5,-,-,-
95,"{'f': 0.31578946869806096, 'p': 0.3, 'r': 0.3333333333333333}","{'f': 0.23529411266435996, 'p': 0.2222222222222222, 'r': 0.25}","{'f': 0.31578946869806096, 'p': 0.3, 'r': 0.3333333333333333}",id_cnn_85841,0.31578946869806096,0.3,0.3333333333333333,0.23529411266435996,0.2222222222222222,0.25,0.31578946869806096,0.3,0.3333333333333333,-,-,-
96,"{'f': 0.5405405359824691, 'p': 0.4166666666666667, 'r': 0.7692307692307693}","{'f': 0.34285713835102044, 'p': 0.2608695652173913, 'r': 0.5}","{'f': 0.4848484802203858, 'p': 0.38095238095238093, 'r': 0.6666666666666666}",id_dm_135965,0.5405405359824691,0.4166666666666667,0.7692307692307693,0.34285713835102044,0.2608695652173913,0.5,0.4848484802203858,0.38095238095238093,0.6666666666666666,-,-,-
97,"{'f': 0.5517241334126041, 'p': 0.42105263157894735, 'r': 0.8}","{'f': 0.22222221777777784, 'p': 0.16666666666666666, 'r': 0.3333333333333333}","{'f': 0.5517241334126041, 'p': 0.42105263157894735, 'r': 0.8}",id_dm_56537,0.5517241334126041,0.42105263157894735,0.8,0.22222221777777784,0.16666666666666666,0.3333333333333333,0.5517241334126041,0.42105263157894735,0.8,-,-,-
98,"{'f': 0.2399999953920001, 'p': 0.1875, 'r': 0.3333333333333333}","{'f': 0.08695651720226867, 'p': 0.06666666666666667, 'r': 0.125}","{'f': 0.2399999953920001, 'p': 0.1875, 'r': 0.3333333333333333}",id_dm_112649,0.2399999953920001,0.1875,0.3333333333333333,0.08695651720226867,0.06666666666666667,0.125,0.2399999953920001,0.1875,0.3333333333333333,-,-,-
99,"{'f': 0.15384614958579892, 'p': 0.1111111111111111, 'r': 0.25}","{'f': 0.08333332920138908, 'p': 0.058823529411764705, 'r': 0.14285714285714285}","{'f': 0.15384614958579892, 'p': 0.1111111111111111, 'r': 0.25}",id_dm_156984,0.15384614958579892,0.1111111111111111,0.25,0.08333332920138908,0.058823529411764705,0.14285714285714285,0.15384614958579892,0.1111111111111111,0.25,-,-,-
100,"{'f': 0.5999999950888889, 'p': 0.5294117647058824, 'r': 0.6923076923076923}","{'f': 0.4285714236734694, 'p': 0.375, 'r': 0.5}","{'f': 0.6206896502259216, 'p': 0.5625, 'r': 0.6923076923076923}",id_dm_157811,0.5999999950888889,0.5294117647058824,0.6923076923076923,0.4285714236734694,0.375,0.5,0.6206896502259216,0.5625,0.6923076923076923,-,-,-
101,"{'f': 0.23076922579881665, 'p': 0.21428571428571427, 'r': 0.25}","{'f': 0.08333332836805586, 'p': 0.07692307692307693, 'r': 0.09090909090909091}","{'f': 0.23076922579881665, 'p': 0.21428571428571427, 'r': 0.25}",id_dm_184667,0.23076922579881665,0.21428571428571427,0.25,0.08333332836805586,0.07692307692307693,0.09090909090909091,0.23076922579881665,0.21428571428571427,0.25,-,-,-
102,"{'f': 0.13793102996432832, 'p': 0.10526315789473684, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14814814348422511, 'p': 0.11764705882352941, 'r': 0.2}",id_dm_87809,0.13793102996432832,0.10526315789473684,0.2,0.0,0.0,0.0,0.14814814348422511,0.11764705882352941,0.2,-,-,-
103,"{'f': 0.4137930989298454, 'p': 0.3157894736842105, 'r': 0.6}","{'f': 0.22222221777777784, 'p': 0.16666666666666666, 'r': 0.3333333333333333}","{'f': 0.4444444397805213, 'p': 0.35294117647058826, 'r': 0.6}",id_dm_168641,0.4137930989298454,0.3157894736842105,0.6,0.22222221777777784,0.16666666666666666,0.3333333333333333,0.4444444397805213,0.35294117647058826,0.6,-,-,-
104,"{'f': 0.2307692257692309, 'p': 0.23076923076923078, 'r': 0.23076923076923078}","{'f': 0.16666666166666683, 'p': 0.16666666666666666, 'r': 0.16666666666666666}","{'f': 0.23999999500800012, 'p': 0.25, 'r': 0.23076923076923078}",id_dm_180454,0.2307692257692309,0.23076923076923078,0.23076923076923078,0.16666666166666683,0.16666666666666666,0.16666666666666666,0.23999999500800012,0.25,0.23076923076923078,-,-,-
105,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_42025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
106,"{'f': 0.5517241332223544, 'p': 0.4444444444444444, 'r': 0.7272727272727273}","{'f': 0.4444444397805213, 'p': 0.35294117647058826, 'r': 0.6}","{'f': 0.5384615335798818, 'p': 0.4666666666666667, 'r': 0.6363636363636364}",id_dm_179004,0.5517241332223544,0.4444444444444444,0.7272727272727273,0.4444444397805213,0.35294117647058826,0.6,0.5384615335798818,0.4666666666666667,0.6363636363636364,-,-,-
107,"{'f': 0.5806451565452655, 'p': 0.47368421052631576, 'r': 0.75}","{'f': 0.3448275814982165, 'p': 0.2777777777777778, 'r': 0.45454545454545453}","{'f': 0.5161290275130074, 'p': 0.42105263157894735, 'r': 0.6666666666666666}",id_cnn_43217,0.5806451565452655,0.47368421052631576,0.75,0.3448275814982165,0.2777777777777778,0.45454545454545453,0.5161290275130074,0.42105263157894735,0.6666666666666666,-,-,-
108,"{'f': 0.0869565175047261, 'p': 0.0625, 'r': 0.14285714285714285}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.095238090793651, 'p': 0.07142857142857142, 'r': 0.14285714285714285}",id_cnn_6124,0.0869565175047261,0.0625,0.14285714285714285,0.0,0.0,0.0,0.095238090793651,0.07142857142857142,0.14285714285714285,-,-,-
109,"{'f': 0.3333333285333334, 'p': 0.2777777777777778, 'r': 0.4166666666666667}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.3703703655418381, 'p': 0.3125, 'r': 0.45454545454545453}",id_dm_72257,0.3333333285333334,0.2777777777777778,0.4166666666666667,0.0,0.0,0.0,0.3703703655418381,0.3125,0.45454545454545453,-,-,-
110,"{'f': 0.07999999520000028, 'p': 0.06666666666666667, 'r': 0.1}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.08695651682419688, 'p': 0.07692307692307693, 'r': 0.1}",id_dm_98920,0.07999999520000028,0.06666666666666667,0.1,0.0,0.0,0.0,0.08695651682419688,0.07692307692307693,0.1,-,-,-
111,"{'f': 0.23529411292387553, 'p': 0.19047619047619047, 'r': 0.3076923076923077}","{'f': 0.062499995312500355, 'p': 0.05, 'r': 0.08333333333333333}","{'f': 0.24242423779614333, 'p': 0.19047619047619047, 'r': 0.3333333333333333}",id_dm_152279,0.23529411292387553,0.19047619047619047,0.3076923076923077,0.062499995312500355,0.05,0.08333333333333333,0.24242423779614333,0.19047619047619047,0.3333333333333333,-,-,-
112,"{'f': 0.058823524688581694, 'p': 0.047619047619047616, 'r': 0.07692307692307693}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.060606055977961794, 'p': 0.047619047619047616, 'r': 0.08333333333333333}",id_cnn_69299,0.058823524688581694,0.047619047619047616,0.07692307692307693,0.0,0.0,0.0,0.060606055977961794,0.047619047619047616,0.08333333333333333,-,-,-
113,"{'f': 0.19999999555555567, 'p': 0.15, 'r': 0.3}","{'f': 0.0714285670663268, 'p': 0.05263157894736842, 'r': 0.1111111111111111}","{'f': 0.20689654720570758, 'p': 0.15789473684210525, 'r': 0.3}",id_cnn_27016,0.19999999555555567,0.15,0.3,0.0714285670663268,0.05263157894736842,0.1111111111111111,0.20689654720570758,0.15789473684210525,0.3,-,-,-
114,"{'f': 0.09523809034013632, 'p': 0.08333333333333333, 'r': 0.1111111111111111}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.09523809034013632, 'p': 0.08333333333333333, 'r': 0.1111111111111111}",id_dm_91283,0.09523809034013632,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.09523809034013632,0.08333333333333333,0.1111111111111111,-,-,-
115,"{'f': 0.7999999952000001, 'p': 0.6666666666666666, 'r': 1.0}","{'f': 0.7142857095153062, 'p': 0.5882352941176471, 'r': 0.9090909090909091}","{'f': 0.7999999952000001, 'p': 0.6666666666666666, 'r': 1.0}",id_dm_86611,0.7999999952000001,0.6666666666666666,1.0,0.7142857095153062,0.5882352941176471,0.9090909090909091,0.7999999952000001,0.6666666666666666,1.0,-,-,-
116,"{'f': 0.45161289864724247, 'p': 0.35, 'r': 0.6363636363636364}","{'f': 0.13793102996432832, 'p': 0.10526315789473684, 'r': 0.2}","{'f': 0.4827586159809751, 'p': 0.3888888888888889, 'r': 0.6363636363636364}",id_dm_176012,0.45161289864724247,0.35,0.6363636363636364,0.13793102996432832,0.10526315789473684,0.2,0.4827586159809751,0.3888888888888889,0.6363636363636364,-,-,-
117,"{'f': 0.06451612428720119, 'p': 0.05263157894736842, 'r': 0.08333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.066666661866667, 'p': 0.05555555555555555, 'r': 0.08333333333333333}",id_dm_198399,0.06451612428720119,0.05263157894736842,0.08333333333333333,0.0,0.0,0.0,0.066666661866667,0.05555555555555555,0.08333333333333333,-,-,-
118,"{'f': 0.047619042800454016, 'p': 0.04, 'r': 0.058823529411764705}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.04878048304580653, 'p': 0.04, 'r': 0.0625}",id_dm_69393,0.047619042800454016,0.04,0.058823529411764705,0.0,0.0,0.0,0.04878048304580653,0.04,0.0625,-,-,-
119,"{'f': 0.43243242787436087, 'p': 0.6153846153846154, 'r': 0.3333333333333333}","{'f': 0.3999999954938776, 'p': 0.5833333333333334, 'r': 0.30434782608695654}","{'f': 0.4444444398302469, 'p': 0.6153846153846154, 'r': 0.34782608695652173}",id_dm_24741,0.43243242787436087,0.6153846153846154,0.3333333333333333,0.3999999954938776,0.5833333333333334,0.30434782608695654,0.4444444398302469,0.6153846153846154,0.34782608695652173,-,-,-
120,"{'f': 0.36363635900826446, 'p': 0.2857142857142857, 'r': 0.5}","{'f': 0.19999999545000013, 'p': 0.15384615384615385, 'r': 0.2857142857142857}","{'f': 0.3809523762358277, 'p': 0.3076923076923077, 'r': 0.5}",id_dm_194019,0.36363635900826446,0.2857142857142857,0.5,0.19999999545000013,0.15384615384615385,0.2857142857142857,0.3809523762358277,0.3076923076923077,0.5,-,-,-
121,"{'f': 0.17647058351211087, 'p': 0.14285714285714285, 'r': 0.23076923076923078}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1333333285333335, 'p': 0.1111111111111111, 'r': 0.16666666666666666}",id_dm_54427,0.17647058351211087,0.14285714285714285,0.23076923076923078,0.0,0.0,0.0,0.1333333285333335,0.1111111111111111,0.16666666666666666,-,-,-
122,"{'f': 0.08333332836805586, 'p': 0.07692307692307693, 'r': 0.09090909090909091}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.08695651674858251, 'p': 0.08333333333333333, 'r': 0.09090909090909091}",id_cnn_53557,0.08333332836805586,0.07692307692307693,0.09090909090909091,0.0,0.0,0.0,0.08695651674858251,0.08333333333333333,0.09090909090909091,-,-,-
123,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_194469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
124,"{'f': 0.13793102977407862, 'p': 0.1111111111111111, 'r': 0.18181818181818182}","{'f': 0.0740740694101512, 'p': 0.058823529411764705, 'r': 0.1}","{'f': 0.14285713808673486, 'p': 0.11764705882352941, 'r': 0.18181818181818182}",id_dm_63960,0.13793102977407862,0.1111111111111111,0.18181818181818182,0.0740740694101512,0.058823529411764705,0.1,0.14285713808673486,0.11764705882352941,0.18181818181818182,-,-,-
125,"{'f': 0.6249999950781252, 'p': 0.5555555555555556, 'r': 0.7142857142857143}","{'f': 0.5999999950888889, 'p': 0.5294117647058824, 'r': 0.6923076923076923}","{'f': 0.6666666616888889, 'p': 0.625, 'r': 0.7142857142857143}",id_dm_98186,0.6249999950781252,0.5555555555555556,0.7142857142857143,0.5999999950888889,0.5294117647058824,0.6923076923076923,0.6666666616888889,0.625,0.7142857142857143,-,-,-
126,"{'f': 0.3529411717474049, 'p': 0.2857142857142857, 'r': 0.46153846153846156}","{'f': 0.1874999953125001, 'p': 0.15, 'r': 0.25}","{'f': 0.36363635900826446, 'p': 0.2857142857142857, 'r': 0.5}",id_dm_69170,0.3529411717474049,0.2857142857142857,0.46153846153846156,0.1874999953125001,0.15,0.25,0.36363635900826446,0.2857142857142857,0.5,-,-,-
127,"{'f': 0.5999999952, 'p': 0.5, 'r': 0.75}","{'f': 0.5714285666581633, 'p': 0.47058823529411764, 'r': 0.7272727272727273}","{'f': 0.6153846105029586, 'p': 0.5333333333333333, 'r': 0.7272727272727273}",id_dm_9385,0.5999999952,0.5,0.75,0.5714285666581633,0.47058823529411764,0.7272727272727273,0.6153846105029586,0.5333333333333333,0.7272727272727273,-,-,-
128,"{'f': 0.3703703653772291, 'p': 0.38461538461538464, 'r': 0.35714285714285715}","{'f': 0.23999999500800012, 'p': 0.25, 'r': 0.23076923076923078}","{'f': 0.36363635880165296, 'p': 0.4444444444444444, 'r': 0.3076923076923077}",id_dm_211194,0.3703703653772291,0.38461538461538464,0.35714285714285715,0.23999999500800012,0.25,0.23076923076923078,0.36363635880165296,0.4444444444444444,0.3076923076923077,-,-,-
129,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_55226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
130,"{'f': 0.057142852179592266, 'p': 0.05263157894736842, 'r': 0.0625}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06060605561065239, 'p': 0.058823529411764705, 'r': 0.0625}",id_dm_115780,0.057142852179592266,0.05263157894736842,0.0625,0.0,0.0,0.0,0.06060605561065239,0.058823529411764705,0.0625,-,-,-
